series_id                     	area_type_code	area_code	measure_code	seasonal	srd_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
LASST240000000000006          	A	ST2400000000000	06	S	24	Labor Force: Maryland (S)		1976	M01	2023	M06
LASST240000000000007          	A	ST2400000000000	07	S	24	Employment-Population Ratio: Maryland (S)		1976	M01	2023	M06
LASST240000000000008          	A	ST2400000000000	08	S	24	Labor Force Participation Rate: Maryland (S)		1976	M01	2023	M06
LASST250000000000003          	A	ST2500000000000	03	S	25	Unemployment Rate: Massachusetts (S)		1976	M01	2023	M06
LASST250000000000004          	A	ST2500000000000	04	S	25	Unemployment: Massachusetts (S)		1976	M01	2023	M06
LASST250000000000005          	A	ST2500000000000	05	S	25	Employment: Massachusetts (S)		1976	M01	2023	M06
LASST250000000000006          	A	ST2500000000000	06	S	25	Labor Force: Massachusetts (S)		1976	M01	2023	M06
LASST250000000000007          	A	ST2500000000000	07	S	25	Employment-Population Ratio: Massachusetts (S)		1976	M01	2023	M06
LASST250000000000008          	A	ST2500000000000	08	S	25	Labor Force Participation Rate: Massachusetts (S)		1976	M01	2023	M06
LASST260000000000003          	A	ST2600000000000	03	S	26	Unemployment Rate: Michigan (S)		1976	M01	2023	M06
LASST260000000000004          	A	ST2600000000000	04	S	26	Unemployment: Michigan (S)		1976	M01	2023	M06
LASST260000000000005          	A	ST2600000000000	05	S	26	Employment: Michigan (S)		1976	M01	2023	M06
LASST260000000000006          	A	ST2600000000000	06	S	26	Labor Force: Michigan (S)		1976	M01	2023	M06
LASST260000000000007          	A	ST2600000000000	07	S	26	Employment-Population Ratio: Michigan (S)		1976	M01	2023	M06
LASST260000000000008          	A	ST2600000000000	08	S	26	Labor Force Participation Rate: Michigan (S)		1976	M01	2023	M06
LASST270000000000003          	A	ST2700000000000	03	S	27	Unemployment Rate: Minnesota (S)		1976	M01	2023	M06
LASST270000000000004          	A	ST2700000000000	04	S	27	Unemployment: Minnesota (S)		1976	M01	2023	M06
LASST270000000000005          	A	ST2700000000000	05	S	27	Employment: Minnesota (S)		1976	M01	2023	M06
LASST270000000000006          	A	ST2700000000000	06	S	27	Labor Force: Minnesota (S)		1976	M01	2023	M06
LASST270000000000007          	A	ST2700000000000	07	S	27	Employment-Population Ratio: Minnesota (S)		1976	M01	2023	M06
LASST270000000000008          	A	ST2700000000000	08	S	27	Labor Force Participation Rate: Minnesota (S)		1976	M01	2023	M06
LASST280000000000003          	A	ST2800000000000	03	S	28	Unemployment Rate: Mississippi (S)		1976	M01	2023	M06
LASST280000000000004          	A	ST2800000000000	04	S	28	Unemployment: Mississippi (S)		1976	M01	2023	M06
LASST280000000000005          	A	ST2800000000000	05	S	28	Employment: Mississippi (S)		1976	M01	2023	M06
LASST280000000000006          	A	ST2800000000000	06	S	28	Labor Force: Mississippi (S)		1976	M01	2023	M06
LASST280000000000007          	A	ST2800000000000	07	S	28	Employment-Population Ratio: Mississippi (S)		1976	M01	2023	M06
LASST280000000000008          	A	ST2800000000000	08	S	28	Labor Force Participation Rate: Mississippi (S)		1976	M01	2023	M06
LASST290000000000003          	A	ST2900000000000	03	S	29	Unemployment Rate: Missouri (S)		1976	M01	2023	M06
LASST290000000000004          	A	ST2900000000000	04	S	29	Unemployment: Missouri (S)		1976	M01	2023	M06
LASST290000000000005          	A	ST2900000000000	05	S	29	Employment: Missouri (S)		1976	M01	2023	M06
LASST290000000000006          	A	ST2900000000000	06	S	29	Labor Force: Missouri (S)		1976	M01	2023	M06
LASST290000000000007          	A	ST2900000000000	07	S	29	Employment-Population Ratio: Missouri (S)		1976	M01	2023	M06
LASST290000000000008          	A	ST2900000000000	08	S	29	Labor Force Participation Rate: Missouri (S)		1976	M01	2023	M06
LASST300000000000003          	A	ST3000000000000	03	S	30	Unemployment Rate: Montana (S)		1976	M01	2023	M06
LASST300000000000004          	A	ST3000000000000	04	S	30	Unemployment: Montana (S)		1976	M01	2023	M06
LASST300000000000005          	A	ST3000000000000	05	S	30	Employment: Montana (S)		1976	M01	2023	M06
LASST300000000000006          	A	ST3000000000000	06	S	30	Labor Force: Montana (S)		1976	M01	2023	M06
LASST300000000000007          	A	ST3000000000000	07	S	30	Employment-Population Ratio: Montana (S)		1976	M01	2023	M06
LASST300000000000008          	A	ST3000000000000	08	S	30	Labor Force Participation Rate: Montana (S)		1976	M01	2023	M06
LASST310000000000003          	A	ST3100000000000	03	S	31	Unemployment Rate: Nebraska (S)		1976	M01	2023	M06
LASST310000000000004          	A	ST3100000000000	04	S	31	Unemployment: Nebraska (S)		1976	M01	2023	M06
LASST310000000000005          	A	ST3100000000000	05	S	31	Employment: Nebraska (S)		1976	M01	2023	M06
LASST310000000000006          	A	ST3100000000000	06	S	31	Labor Force: Nebraska (S)		1976	M01	2023	M06
LASST310000000000007          	A	ST3100000000000	07	S	31	Employment-Population Ratio: Nebraska (S)		1976	M01	2023	M06
LASST310000000000008          	A	ST3100000000000	08	S	31	Labor Force Participation Rate: Nebraska (S)		1976	M01	2023	M06
LASST320000000000003          	A	ST3200000000000	03	S	32	Unemployment Rate: Nevada (S)		1976	M01	2023	M06
LASST320000000000004          	A	ST3200000000000	04	S	32	Unemployment: Nevada (S)		1976	M01	2023	M06
LASST320000000000005          	A	ST3200000000000	05	S	32	Employment: Nevada (S)		1976	M01	2023	M06
LASST320000000000006          	A	ST3200000000000	06	S	32	Labor Force: Nevada (S)		1976	M01	2023	M06
LASST320000000000007          	A	ST3200000000000	07	S	32	Employment-Population Ratio: Nevada (S)		1976	M01	2023	M06
LASST320000000000008          	A	ST3200000000000	08	S	32	Labor Force Participation Rate: Nevada (S)		1976	M01	2023	M06
LASST330000000000003          	A	ST3300000000000	03	S	33	Unemployment Rate: New Hampshire (S)		1976	M01	2023	M06
LASST330000000000004          	A	ST3300000000000	04	S	33	Unemployment: New Hampshire (S)		1976	M01	2023	M06
LASST330000000000005          	A	ST3300000000000	05	S	33	Employment: New Hampshire (S)		1976	M01	2023	M06
LASST330000000000006          	A	ST3300000000000	06	S	33	Labor Force: New Hampshire (S)		1976	M01	2023	M06
LASST330000000000007          	A	ST3300000000000	07	S	33	Employment-Population Ratio: New Hampshire (S)		1976	M01	2023	M06
LASST330000000000008          	A	ST3300000000000	08	S	33	Labor Force Participation Rate: New Hampshire (S)		1976	M01	2023	M06
LASST340000000000003          	A	ST3400000000000	03	S	34	Unemployment Rate: New Jersey (S)		1976	M01	2023	M06
LASST340000000000004          	A	ST3400000000000	04	S	34	Unemployment: New Jersey (S)		1976	M01	2023	M06
LASST340000000000005          	A	ST3400000000000	05	S	34	Employment: New Jersey (S)		1976	M01	2023	M06
LASST340000000000006          	A	ST3400000000000	06	S	34	Labor Force: New Jersey (S)		1976	M01	2023	M06
LASST340000000000007          	A	ST3400000000000	07	S	34	Employment-Population Ratio: New Jersey (S)		1976	M01	2023	M06
LASST340000000000008          	A	ST3400000000000	08	S	34	Labor Force Participation Rate: New Jersey (S)		1976	M01	2023	M06
LASST350000000000003          	A	ST3500000000000	03	S	35	Unemployment Rate: New Mexico (S)		1976	M01	2023	M06
LASST350000000000004          	A	ST3500000000000	04	S	35	Unemployment: New Mexico (S)		1976	M01	2023	M06
LASST350000000000005          	A	ST3500000000000	05	S	35	Employment: New Mexico (S)		1976	M01	2023	M06
LASST350000000000006          	A	ST3500000000000	06	S	35	Labor Force: New Mexico (S)		1976	M01	2023	M06
LASST350000000000007          	A	ST3500000000000	07	S	35	Employment-Population Ratio: New Mexico (S)		1976	M01	2023	M06
LASST350000000000008          	A	ST3500000000000	08	S	35	Labor Force Participation Rate: New Mexico (S)		1976	M01	2023	M06
LASST360000000000003          	A	ST3600000000000	03	S	36	Unemployment Rate: New York (S)		1976	M01	2023	M06
LASST360000000000004          	A	ST3600000000000	04	S	36	Unemployment: New York (S)		1976	M01	2023	M06
LASST360000000000005          	A	ST3600000000000	05	S	36	Employment: New York (S)		1976	M01	2023	M06
LASST360000000000006          	A	ST3600000000000	06	S	36	Labor Force: New York (S)		1976	M01	2023	M06
LASST360000000000007          	A	ST3600000000000	07	S	36	Employment-Population Ratio: New York (S)		1976	M01	2023	M06
LASST360000000000008          	A	ST3600000000000	08	S	36	Labor Force Participation Rate: New York (S)		1976	M01	2023	M06
LASST370000000000003          	A	ST3700000000000	03	S	37	Unemployment Rate: North Carolina (S)		1976	M01	2023	M06
LASST370000000000004          	A	ST3700000000000	04	S	37	Unemployment: North Carolina (S)		1976	M01	2023	M06
LASST370000000000005          	A	ST3700000000000	05	S	37	Employment: North Carolina (S)		1976	M01	2023	M06
LASST370000000000006          	A	ST3700000000000	06	S	37	Labor Force: North Carolina (S)		1976	M01	2023	M06
LASST370000000000007          	A	ST3700000000000	07	S	37	Employment-Population Ratio: North Carolina (S)		1976	M01	2023	M06
LASST370000000000008          	A	ST3700000000000	08	S	37	Labor Force Participation Rate: North Carolina (S)		1976	M01	2023	M06
LASST380000000000003          	A	ST3800000000000	03	S	38	Unemployment Rate: North Dakota (S)		1976	M01	2023	M06
LASST380000000000004          	A	ST3800000000000	04	S	38	Unemployment: North Dakota (S)		1976	M01	2023	M06
LASST380000000000005          	A	ST3800000000000	05	S	38	Employment: North Dakota (S)		1976	M01	2023	M06
LASST380000000000006          	A	ST3800000000000	06	S	38	Labor Force: North Dakota (S)		1976	M01	2023	M06
LASST380000000000007          	A	ST3800000000000	07	S	38	Employment-Population Ratio: North Dakota (S)		1976	M01	2023	M06
LASST380000000000008          	A	ST3800000000000	08	S	38	Labor Force Participation Rate: North Dakota (S)		1976	M01	2023	M06
LASST390000000000003          	A	ST3900000000000	03	S	39	Unemployment Rate: Ohio (S)		1976	M01	2023	M06
LASST390000000000004          	A	ST3900000000000	04	S	39	Unemployment: Ohio (S)		1976	M01	2023	M06
LASST390000000000005          	A	ST3900000000000	05	S	39	Employment: Ohio (S)		1976	M01	2023	M06
LASST390000000000006          	A	ST3900000000000	06	S	39	Labor Force: Ohio (S)		1976	M01	2023	M06
LASST390000000000007          	A	ST3900000000000	07	S	39	Employment-Population Ratio: Ohio (S)		1976	M01	2023	M06
LASST390000000000008          	A	ST3900000000000	08	S	39	Labor Force Participation Rate: Ohio (S)		1976	M01	2023	M06
LASST400000000000003          	A	ST4000000000000	03	S	40	Unemployment Rate: Oklahoma (S)		1976	M01	2023	M06
LASST400000000000004          	A	ST4000000000000	04	S	40	Unemployment: Oklahoma (S)		1976	M01	2023	M06
LASST400000000000005          	A	ST4000000000000	05	S	40	Employment: Oklahoma (S)		1976	M01	2023	M06
LASST400000000000006          	A	ST4000000000000	06	S	40	Labor Force: Oklahoma (S)		1976	M01	2023	M06
LASST400000000000007          	A	ST4000000000000	07	S	40	Employment-Population Ratio: Oklahoma (S)		1976	M01	2023	M06
LASST400000000000008          	A	ST4000000000000	08	S	40	Labor Force Participation Rate: Oklahoma (S)		1976	M01	2023	M06
LASST410000000000003          	A	ST4100000000000	03	S	41	Unemployment Rate: Oregon (S)		1976	M01	2023	M06
LASST410000000000004          	A	ST4100000000000	04	S	41	Unemployment: Oregon (S)		1976	M01	2023	M06
LASST410000000000005          	A	ST4100000000000	05	S	41	Employment: Oregon (S)		1976	M01	2023	M06
LASST410000000000006          	A	ST4100000000000	06	S	41	Labor Force: Oregon (S)		1976	M01	2023	M06
LASST410000000000007          	A	ST4100000000000	07	S	41	Employment-Population Ratio: Oregon (S)		1976	M01	2023	M06
LASST410000000000008          	A	ST4100000000000	08	S	41	Labor Force Participation Rate: Oregon (S)		1976	M01	2023	M06
LASST420000000000003          	A	ST4200000000000	03	S	42	Unemployment Rate: Pennsylvania (S)		1976	M01	2023	M06
LASST420000000000004          	A	ST4200000000000	04	S	42	Unemployment: Pennsylvania (S)		1976	M01	2023	M06
LASST420000000000005          	A	ST4200000000000	05	S	42	Employment: Pennsylvania (S)		1976	M01	2023	M06
LASST420000000000006          	A	ST4200000000000	06	S	42	Labor Force: Pennsylvania (S)		1976	M01	2023	M06
LASST420000000000007          	A	ST4200000000000	07	S	42	Employment-Population Ratio: Pennsylvania (S)		1976	M01	2023	M06
LASST420000000000008          	A	ST4200000000000	08	S	42	Labor Force Participation Rate: Pennsylvania (S)		1976	M01	2023	M06
LASST440000000000003          	A	ST4400000000000	03	S	44	Unemployment Rate: Rhode Island (S)		1976	M01	2023	M06
LASST440000000000004          	A	ST4400000000000	04	S	44	Unemployment: Rhode Island (S)		1976	M01	2023	M06
LASST440000000000005          	A	ST4400000000000	05	S	44	Employment: Rhode Island (S)		1976	M01	2023	M06
LASST440000000000006          	A	ST4400000000000	06	S	44	Labor Force: Rhode Island (S)		1976	M01	2023	M06
LASST440000000000007          	A	ST4400000000000	07	S	44	Employment-Population Ratio: Rhode Island (S)		1976	M01	2023	M06
LASST440000000000008          	A	ST4400000000000	08	S	44	Labor Force Participation Rate: Rhode Island (S)		1976	M01	2023	M06
LASST450000000000003          	A	ST4500000000000	03	S	45	Unemployment Rate: South Carolina (S)		1976	M01	2023	M06
LASST450000000000004          	A	ST4500000000000	04	S	45	Unemployment: South Carolina (S)		1976	M01	2023	M06
LASST450000000000005          	A	ST4500000000000	05	S	45	Employment: South Carolina (S)		1976	M01	2023	M06
LASST450000000000006          	A	ST4500000000000	06	S	45	Labor Force: South Carolina (S)		1976	M01	2023	M06
LASST450000000000007          	A	ST4500000000000	07	S	45	Employment-Population Ratio: South Carolina (S)		1976	M01	2023	M06
LASST450000000000008          	A	ST4500000000000	08	S	45	Labor Force Participation Rate: South Carolina (S)		1976	M01	2023	M06
LASST460000000000003          	A	ST4600000000000	03	S	46	Unemployment Rate: South Dakota (S)		1976	M01	2023	M06
LASST460000000000004          	A	ST4600000000000	04	S	46	Unemployment: South Dakota (S)		1976	M01	2023	M06
LASST460000000000005          	A	ST4600000000000	05	S	46	Employment: South Dakota (S)		1976	M01	2023	M06
LASST460000000000006          	A	ST4600000000000	06	S	46	Labor Force: South Dakota (S)		1976	M01	2023	M06
LASST460000000000007          	A	ST4600000000000	07	S	46	Employment-Population Ratio: South Dakota (S)		1976	M01	2023	M06
LASST460000000000008          	A	ST4600000000000	08	S	46	Labor Force Participation Rate: South Dakota (S)		1976	M01	2023	M06
LASST470000000000003          	A	ST4700000000000	03	S	47	Unemployment Rate: Tennessee (S)		1976	M01	2023	M06
LASST470000000000004          	A	ST4700000000000	04	S	47	Unemployment: Tennessee (S)		1976	M01	2023	M06
LASST470000000000005          	A	ST4700000000000	05	S	47	Employment: Tennessee (S)		1976	M01	2023	M06
LASST470000000000006          	A	ST4700000000000	06	S	47	Labor Force: Tennessee (S)		1976	M01	2023	M06
LASST470000000000007          	A	ST4700000000000	07	S	47	Employment-Population Ratio: Tennessee (S)		1976	M01	2023	M06
LASST470000000000008          	A	ST4700000000000	08	S	47	Labor Force Participation Rate: Tennessee (S)		1976	M01	2023	M06
LASST480000000000003          	A	ST4800000000000	03	S	48	Unemployment Rate: Texas (S)		1976	M01	2023	M06
LASST480000000000004          	A	ST4800000000000	04	S	48	Unemployment: Texas (S)		1976	M01	2023	M06
LASST480000000000005          	A	ST4800000000000	05	S	48	Employment: Texas (S)		1976	M01	2023	M06
LASST480000000000006          	A	ST4800000000000	06	S	48	Labor Force: Texas (S)		1976	M01	2023	M06
LASST480000000000007          	A	ST4800000000000	07	S	48	Employment-Population Ratio: Texas (S)		1976	M01	2023	M06
LASST480000000000008          	A	ST4800000000000	08	S	48	Labor Force Participation Rate: Texas (S)		1976	M01	2023	M06
LASST490000000000003          	A	ST4900000000000	03	S	49	Unemployment Rate: Utah (S)		1976	M01	2023	M06
LASST490000000000004          	A	ST4900000000000	04	S	49	Unemployment: Utah (S)		1976	M01	2023	M06
LASST490000000000005          	A	ST4900000000000	05	S	49	Employment: Utah (S)		1976	M01	2023	M06
LASST490000000000006          	A	ST4900000000000	06	S	49	Labor Force: Utah (S)		1976	M01	2023	M06
LASST490000000000007          	A	ST4900000000000	07	S	49	Employment-Population Ratio: Utah (S)		1976	M01	2023	M06
LASST490000000000008          	A	ST4900000000000	08	S	49	Labor Force Participation Rate: Utah (S)		1976	M01	2023	M06
